"Date","Time","TimeZone","Name","Type","Status","Currency","Amount","Fees","Total","Exchange Rate","Receipt ID","Balance","Transaction ID","Item Title"
"12/21/2025","19:19:56","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-1.10","0.00","-1.10",,"","-1.10","18N06702HK993123F",""
"12/21/2025","19:19:56","PST","","General Card Deposit","Completed","USD","1.10","0.00","1.10",,"","0.00","5PK45208YG798171H",""
"12/21/2025","19:24:39","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-1.10","0.00","-1.10",,"","-1.10","1DT1918795731642D",""
"12/21/2025","19:24:39","PST","","General Card Deposit","Completed","USD","1.10","0.00","1.10",,"","0.00","3A040508SD922060K",""
"12/21/2025","19:25:54","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-1.10","0.00","-1.10",,"","-1.10","14N97186JV337515E",""
"12/21/2025","19:25:54","PST","","General Card Deposit","Completed","USD","1.10","0.00","1.10",,"","0.00","2FT52713SX899023Y",""
"12/21/2025","19:26:41","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-16.88","0.00","-16.88",,"","-16.88","6U258790G5714034N",""
"12/21/2025","19:26:41","PST","","General Card Deposit","Completed","USD","16.88","0.00","16.88",,"","0.00","2LG6738108118530K",""
"12/21/2025","19:44:54","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-367.36","0.00","-367.36",,"","0.00","96263241HK603163G",""
"12/21/2025","19:50:10","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-367.36","0.00","-367.36",,"","-367.36","7AM744428S147660X","Order Number : 24-13999-68549"
"12/21/2025","19:50:10","PST","","General Card Deposit","Completed","USD","367.36","0.00","367.36",,"","0.00","2HH9146577536394L",""
"12/21/2025","19:50:10","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-367.36","0.00","-367.36",,"","0.00","96263241HK603163G",""
"12/22/2025","08:50:04","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-193.00","0.00","-193.00",,"","0.00","7CK89987C7805803B",""
"12/22/2025","08:50:15","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-193.00","0.00","-193.00",,"","-193.00","2AG69242DM212070M","Order Number : 17-13996-51713"
"12/22/2025","08:50:15","PST","","General Card Deposit","Completed","USD","193.00","0.00","193.00",,"","0.00","6NA92164YB0702738",""
"12/22/2025","08:50:15","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-193.00","0.00","-193.00",,"","0.00","7CK89987C7805803B",""
"12/22/2025","08:50:58","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-183.18","0.00","-183.18",,"","0.00","087086315K121145X",""
"12/22/2025","08:51:09","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-183.18","0.00","-183.18",,"","-183.18","5UN71868K2574453W","Order Number : 04-14014-89210"
"12/22/2025","08:51:09","PST","","General Card Deposit","Completed","USD","183.18","0.00","183.18",,"","0.00","8N8595834X8238904",""
"12/22/2025","08:51:09","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-183.18","0.00","-183.18",,"","0.00","087086315K121145X",""
"12/22/2025","16:01:13","PST","Nicholas Sass","Mobile Payment","Completed","USD","-957.00","0.00","-957.00",,"","-957.00","0TX115085Y3935606",""
"12/22/2025","16:01:13","PST","","Bank Deposit to PP Account ","Pending","USD","957.00","0.00","957.00",,"","0.00","24J50694CX542401P",""
"12/22/2025","17:06:33","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-13.58","0.00","-13.58",,"","-13.58","9V636514442800032",""
"12/22/2025","17:06:33","PST","","General Card Deposit","Completed","USD","13.58","0.00","13.58",,"","0.00","4C2390140F0716302",""
"12/22/2025","17:07:30","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-2.70","0.00","-2.70",,"","-2.70","93K0529151493305T",""
"12/22/2025","17:07:30","PST","","General Card Deposit","Completed","USD","2.70","0.00","2.70",,"","0.00","6EH44653F0848423D",""
"12/22/2025","17:09:05","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-2.41","0.00","-2.41",,"","-2.41","3H195722JP259190A",""
"12/22/2025","17:09:05","PST","","General Card Deposit","Completed","USD","2.41","0.00","2.41",,"","0.00","1MB379506W156335P",""
"12/22/2025","17:09:36","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-2.21","0.00","-2.21",,"","-2.21","8XW896525F777045E",""
"12/22/2025","17:09:36","PST","","General Card Deposit","Completed","USD","2.21","0.00","2.21",,"","0.00","1CW19589CD755102R",""
"12/22/2025","17:10:34","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-11.01","0.00","-11.01",,"","-11.01","06W55173E9186542R",""
"12/22/2025","17:10:34","PST","","General Card Deposit","Completed","USD","11.01","0.00","11.01",,"","0.00","4V265612XU935073J",""
"12/22/2025","17:11:03","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-4.40","0.00","-4.40",,"","-4.40","55609471MA561761Y",""
"12/22/2025","17:11:03","PST","","General Card Deposit","Completed","USD","4.40","0.00","4.40",,"","0.00","041334302E319292H",""
"12/22/2025","17:11:43","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-6.61","0.00","-6.61",,"","-6.61","48P88814GU464042U",""
"12/22/2025","17:11:43","PST","","General Card Deposit","Completed","USD","6.61","0.00","6.61",,"","0.00","6TV616826D898990E",""
"12/22/2025","17:13:10","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-11.01","0.00","-11.01",,"","-11.01","5AU903188T487311Y",""
"12/22/2025","17:13:10","PST","","General Card Deposit","Completed","USD","11.01","0.00","11.01",,"","0.00","41H19216AN080605A",""
"12/22/2025","17:13:43","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-2.21","0.00","-2.21",,"","-2.21","7KU893447K035243L",""
"12/22/2025","17:13:43","PST","","General Card Deposit","Completed","USD","2.21","0.00","2.21",,"","0.00","7EB43457FP403603E",""
"12/22/2025","17:14:47","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-4.40","0.00","-4.40",,"","-4.40","1RH55435GW1789838",""
"12/22/2025","17:14:47","PST","","General Card Deposit","Completed","USD","4.40","0.00","4.40",,"","0.00","9G5567642V9378455",""
"12/22/2025","17:15:19","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-6.61","0.00","-6.61",,"","-6.61","06681660TP0891548",""
"12/22/2025","17:15:19","PST","","General Card Deposit","Completed","USD","6.61","0.00","6.61",,"","0.00","22K030042E306883Y",""
"12/22/2025","17:16:20","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-4.40","0.00","-4.40",,"","-4.40","5VW60056006660237",""
"12/22/2025","17:16:20","PST","","General Card Deposit","Completed","USD","4.40","0.00","4.40",,"","0.00","07N16067NE248322M",""
"12/22/2025","17:16:44","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-3.30","0.00","-3.30",,"","-3.30","70J45202WE358812J",""
"12/22/2025","17:16:44","PST","","General Card Deposit","Completed","USD","3.30","0.00","3.30",,"","0.00","6NW52291VM3975016",""
"12/22/2025","17:17:23","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-12.10","0.00","-12.10",,"","-12.10","8TU20640D4721602B",""
"12/22/2025","17:17:23","PST","","General Card Deposit","Completed","USD","12.10","0.00","12.10",,"","0.00","5BE57160WX691753U",""
"12/22/2025","17:18:20","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-2.21","0.00","-2.21",,"","-2.21","02S48381MC211032T",""
"12/22/2025","17:18:20","PST","","General Card Deposit","Completed","USD","2.21","0.00","2.21",,"","0.00","91Y94968P2689653D",""
"12/22/2025","17:19:01","PST","Whatnot Inc","PreApproved Payment Bill User Payment","Completed","USD","-4.40","0.00","-4.40",,"","-4.40","9EF63198S0146550D",""
